danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms
0.538,0.621,-3.358,0.027,0.0383,0.0,0.0976,0.372,79.024,3lWEKwBNo9IbE9pdKC5NU6,212853
0.418,0.721,-2.736,0.0385,0.0485,0.0,0.0986,0.234,144.06,0tldYKX9sQsDs41lJxdcp8,233467
0.627,0.81,-5.296,0.0431,0.0125,3.09e-05,0.111,0.409,119.98,0lYS1tJg3r6ATe9bRPB0Hu,234347
0.601,0.843,-4.87,0.0593,0.000704,5.27e-05,0.0681,0.534,128.002,6QFCMUUq1T2Vf5sFUXcuQ7,227987
0.67,0.855,-3.035,0.0499,0.0124,0.0,0.335,0.648,120.05,62zFEHfAYl5kdHYOivj4BC,227280
0.772,0.851,-4.343,0.09,0.0149,0.0,0.136,0.27,91.034,1RK5DiXAYnRZk1fEjnytdp,232013
0.704,0.793,-2.266,0.0591,0.0488,0.0,0.575,0.412,127.96,6F6TsdD0ijquDSjcr9lgIt,199680
0.813,0.732,-5.636,0.03,0.0597,0.00137,0.0826,0.731,130.02,0R7YVi7w41Dr9jU5vblAok,195987
0.903,0.864,-3.763,0.0358,0.0212,0.0,0.511,0.961,120.06,6wPsHct4yJfplE3nA9qvac,251160
0.801,0.726,-5.567,0.0443,0.0412,0.0,0.317,0.489,113.98,107ct6t9kseeQWTyeRgcdO,211560
0.549,0.945,-4.351,0.0329,0.031,0.0,0.114,0.565,93.998,629MXzH7txguTIePdNXOWY,263920
0.577,0.886,-3.031,0.0666,0.00562,0.0,0.112,0.616,127.959,7lkWwu9w10hT11OwdWVaSx,174335
0.428,0.59,-6.187,0.0404,0.102,3.39e-06,0.108,0.305,120.38,3yXMgnyHN4o5bL68RfWRpC,232760
0.575,0.831,-5.972,0.0356,0.00406,0.000449,0.111,0.377,127.991,5M9jOReAKGZ2AttVefFjTY,223140
0.721,0.887,-3.095,0.166,0.00973,0.000546,0.611,0.678,125.987,26VoTpuAj0omJ4gnu8D73j,357634
0.498,0.566,-7.381,0.0304,0.00587,0.0,0.156,0.267,141.872,5dajiBFiQxyOkmFglyTkvg,201122
0.482,0.872,-4.813,0.0469,0.000518,0.0,0.0935,0.532,152.888,1MkiqU0AvKhjOZdL6I7NQS,250333
0.602,0.758,-6.864,0.0399,0.00569,0.0,0.145,0.368,100.017,6EzSy7WxNCazx3csu7lxdV,219547
0.524,0.902,-4.655,0.0315,0.00994,0.0018,0.094,0.657,128.009,4b8ssS2AaEUIzOCDlH0aOT,208813
0.788,0.844,-3.131,0.0334,0.25,0.000678,0.0723,0.382,113.324,6ic8OlLUNEATToEFU3xmaH,251240
0.62,0.869,-5.252,0.175,0.0181,0.0,0.369,0.76,151.684,36ux3YuUsGTWPT8fXclS45,229573
0.736,0.817,-4.9,0.0407,0.00987,0.00167,0.117,0.653,119.95,3LUWWox8YYykohBbHUrrxd,204760
0.63,0.842,-5.946,0.0355,0.000342,0.0,0.0711,0.826,139.943,6tWkTeLF2WmjTA1cyS2QEp,205187
0.583,0.879,-4.171,0.0367,0.0745,0.0,0.187,0.46,139.943,5gsQegOEB7admETkL6ckUL,229760
0.742,0.713,-5.522,0.0303,0.0205,0.0,0.059,0.879,120.032,4gbVRS8gloEluzf0GzDOFc,189960
0.762,0.863,-3.689,0.0561,0.015,0.0,0.125,0.965,106.012,6s8nHXTJVqFjXE4yVZPDHR,185587
0.619,0.971,-3.045,0.13,0.0526,0.0,0.196,0.295,122.552,2chyJjEMYj397jz1QLEGO7,207600
0.331,0.943,-3.188,0.0698,0.00721,2.06e-06,0.242,0.296,94.612,0COqiPhxzoWICwFCS4eZcp,235893
0.64,0.646,-7.572,0.0497,0.00364,0.165,0.0912,0.415,124.992,70VjMtwhm3Q2HBQeJnPfmh,336880
0.551,0.913,-4.063,0.0466,0.0263,1.35e-05,0.347,0.544,119.992,0v1XpBHnsbkCn7iJ9Ucr1l,224493
0.699,0.76,-3.173,0.0677,0.00223,0.0,0.132,0.696,129.996,14iN3o8ptQ8cFVZTEmyQRV,179640
0.584,0.699,-6.065,0.0378,6.52e-05,6.05e-05,0.486,0.585,82.499,1ctdfJSzp6qF2iDAVdDrfl,212400
0.559,0.657,-4.642,0.033,0.068,0.0,0.682,0.103,122.637,0uZLH0WbxzanoJmPLsfJrk,208293
0.582,0.874,-6.577,0.037,0.00317,0.0,0.17,0.302,114.973,24XYN83OSTD83zvFWadiLa,213147
0.633,0.695,-6.789,0.146,0.0277,0.0,0.338,0.555,165.244,6MDl3PCIz6h6ImkUpqurvE,183040
0.773,0.758,-4.993,0.0381,0.0422,0.0,0.305,0.925,144.033,18n3RlT0UNcy2yHImHy8IT,224840
0.65,0.639,-6.176,0.0564,0.0158,0.0,0.212,0.678,120.0,4OeDZhsYg6pA0QYlzeD9pQ,226627
0.742,0.713,-5.522,0.0303,0.0205,0.0,0.059,0.879,120.032,4gbVRS8gloEluzf0GzDOFc,189960
0.443,0.828,-4.378,0.196,0.146,0.0,0.144,0.586,78.807,33dW62NGW8qEGUvjxU5EC9,197120
0.824,0.806,-3.438,0.0509,0.0506,0.0,0.0535,0.894,127.961,44FAj28ivN0HJ0xVYwQ9nL,257293
0.726,0.931,-4.152,0.0469,0.0218,0.000275,0.143,0.796,126.976,4ycxTFeO4ZADJwJZaMGMYb,195105
0.69,0.897,-4.696,0.0506,0.0142,0.0,0.108,0.849,140.05,1RDNH7V9Odx6gOZJ4Siehj,221493
0.735,0.766,-4.485,0.0383,0.025,0.00138,0.108,0.6,127.985,0U10zFw4GlBacOy9VDGfGL,215227
0.567,0.888,-3.201,0.0993,0.0228,0.0,0.279,0.41,129.962,6GREIx79VAYuT0DYDGTIJh,256227
0.648,0.942,-2.881,0.0878,0.021,0.0,0.0594,0.73,129.007,7HacCTm33hZYYN8DXpCYuG,231373
0.494,0.951,-4.237,0.132,0.000569,0.0,0.327,0.441,160.025,1CQ2cMfrmFM1YdfmjENKVE,202496
0.689,0.915,-5.348,0.0782,0.0227,0.0,0.0888,0.492,124.045,7gar9J7OVfmOVPilkwWODC,250373
0.716,0.908,-3.254,0.103,0.0858,0.0,0.135,0.869,91.03,6YZdkObH88npeKrrkb8Ggf,199693
0.623,0.734,-5.95,0.107,0.0162,1.9e-06,0.145,0.372,107.853,76FZM38RC8XaAjJ77CVTNe,244453
0.583,0.695,-5.336,0.0423,0.0141,0.0,0.0527,0.224,104.879,0g5EKLgdKvNlln7TNqBByK,220573
0.407,0.725,-5.346,0.188,0.0141,2.46e-06,0.306,0.247,196.093,57kR5SniQIbsbVoIjjOUDa,247267
0.723,0.809,-3.081,0.0625,0.00346,0.00123,0.565,0.274,98.007,2YWjW3wwQIBLNhxWKBQd16,176561
0.704,0.784,-4.463,0.142,0.00283,0.0,0.419,0.656,100.083,6kBXZ8j8IuJeRjb6kV6fol,186448
0.747,0.705,-5.137,0.126,0.0128,0.0,0.126,0.56,136.024,02M6vucOvmRfMxTXDUwRXu,213507
0.702,0.705,-6.666,0.0543,0.258,5.93e-06,0.0879,0.743,154.911,5a7NdkF09AfD0H607eiOkX,213445
0.596,0.73,-4.091,0.151,0.24,0.0,0.325,0.525,85.979,285HeuLxsngjFn4GGegGNm,192560
0.851,0.806,-4.62,0.0787,0.118,1.64e-06,0.121,0.787,118.999,1QV6tiMFM6fSOKOGLMHYYg,237200
0.617,0.717,-7.858,0.153,0.00564,0.0,0.408,0.49,103.992,0j2T0R9dR9qdJYsB7ciXhf,311867
0.817,0.853,-5.915,0.12,0.00868,0.0,0.35,0.605,126.951,51RBDu31r3ynFswDJmidLW,210000
0.569,0.899,-4.654,0.115,0.000958,0.0,0.222,0.585,128.049,2lh102c4YiTbDeC1dKum01,191653
0.731,0.915,-4.453,0.043,0.00191,1.16e-06,0.324,0.789,127.086,2U2ONBrf1HJCDxQlynpD6J,205680
0.646,0.844,-4.569,0.0455,0.0537,0.0,0.164,0.101,97.915,39IwhUzRgupGFdmlgrj7uG,203013
0.63,0.772,-6.088,0.0525,0.00235,0.0,0.353,0.374,119.984,6uqAo0E8nK5jlqKnbTynDa,233360
0.531,0.942,-3.505,0.0482,0.279,0.0,0.248,0.496,172.035,6PODmvBrHfIn4LlafObDDB,196427
0.815,0.688,-6.136,0.17,0.00336,0.249,0.225,0.699,112.022,19PKQVapaz1hhLhnU2IaGM,153747
0.571,0.873,-3.382,0.0997,0.0807,0.0,0.361,0.613,139.691,75lo8VozcCLRG9WGG674iD,229467
0.669,0.994,-5.518,0.055,0.00296,0.000102,0.0728,0.76,142.013,0SkLi1qOUrTlSVhD3RXFgK,207000
0.569,0.747,-5.634,0.0476,0.00273,1.31e-05,0.247,0.549,127.94,5AzuRUQBFH1xtxZlUtT0VJ,215735
0.602,0.691,-5.197,0.051,0.0548,0.0,0.144,0.206,127.967,18VfHIPaCo0s6FTi1Fnp6T,222307
0.544,0.78,-3.811,0.064,0.0161,0.0,0.0351,0.466,147.958,548e8kJ1vpf8SZnWTOVS2X,203307
0.545,0.649,-4.062,0.0324,0.143,1.57e-05,0.0894,0.297,99.099,5OrX4PR74Ttezdj5soO1BV,253747
0.535,0.796,-3.446,0.0445,0.00473,0.0,0.145,0.282,128.954,7IohFKIwrb75c4XaqX7WWo,279027
0.797,0.608,-6.096,0.0584,0.00112,7.66e-05,0.0748,0.402,127.999,01TuObJVd7owWchVRuQbQw,279507
0.608,0.614,-3.727,0.0285,0.227,4.06e-06,0.157,0.402,127.884,5VAKwJzAJgpysx7FL9W6MJ,208133
0.757,0.884,-5.488,0.0404,0.00795,5.87e-05,0.0973,0.398,120.012,7KxhSJOYiqCDclXDBNlFSZ,217907
0.49,0.72,-3.797,0.0351,0.0691,0.0,0.121,0.428,125.993,4wWe3qI7pyxkNVVA3XTYoN,265660
0.653,0.928,-3.937,0.0885,0.00213,0.601,0.649,0.239,150.025,7sn0OyaKn1XKx18JjUZkSw,249600
0.687,0.761,-4.582,0.0876,0.102,0.0,0.147,0.743,113.939,2GyA33q5rti5IxkMQemRDH,223853
0.572,0.701,-5.188,0.0654,0.0523,1.41e-05,0.635,0.34,149.964,3CzukmgUvFJUbwWS5fRZfp,216344
0.532,0.861,-3.069,0.0594,0.00196,0.0,0.0392,0.377,127.954,5FZi3EVNr3FfCwCwAGfxUs,211943
0.658,0.793,-4.649,0.0485,0.0638,0.0177,0.18,0.344,127.97,2E2osqbOgSCvgaoH5WY5wq,206250
0.734,0.637,-5.677,0.141,0.0462,2.29e-05,0.0602,0.648,169.977,3CRDbSIZ4r5MsZ0YwxuEkn,202333
0.692,0.792,-4.599,0.0329,0.00889,0.606,0.47,0.431,127.989,3Frb3dNACuEXjDJMgdKA9e,195117
0.519,0.731,-5.009,0.0504,0.0359,1.33e-05,0.784,0.301,128.066,5drBLK41GUnnWt32JPlexx,185640
0.448,0.561,-4.003,0.0285,0.131,0.0,0.0949,0.219,137.949,6WLArSQvdGhiuTgyoX7HkB,249667
0.611,0.732,-6.078,0.0314,0.262,0.00352,0.266,0.375,111.984,3eBxSM7L8AL5wcYd1t4NC0,236000
0.629,0.726,-9.679,0.103,0.205,0.00506,0.103,0.473,123.974,5yFDS6dDzjjmGFVaYcwPAB,261000
0.685,0.815,-4.494,0.459,0.0616,0.0,0.154,0.4,165.369,7hiBhOh4s8G0xmGYBAjyuw,265025
0.618,0.746,-5.476,0.352,0.0553,0.0,0.273,0.75,75.272,4CDIEKHMb2MBgvgHBkhiJD,281320
0.775,0.887,-4.668,0.0796,0.0579,0.0,0.159,0.732,99.966,1DJQZMuGTdE3MN0nwfIH7v,244507
0.587,0.583,-5.284,0.0313,0.248,0.0,0.124,0.15,139.92,0gJvqi9QyASOCtJu99tytc,219493
0.571,0.791,-5.091,0.0323,0.00105,8.35e-05,0.0368,0.342,120.067,5FcbLrXeBPqtOUTEt6e38v,232480
0.531,0.752,-6.161,0.0305,0.0421,0.0,0.12,0.103,89.917,3ZdJffjzJWFimSQyxgGIxN,237800
0.664,0.712,-4.847,0.0343,0.393,0.000519,0.0789,0.221,111.976,3DDxYAT7Nuj0tfkHICWYi3,243240
0.719,0.671,-6.279,0.0336,0.0372,8.21e-06,0.12,0.786,130.027,13P5rwmk2EsoFRIz9UCeh9,237627
0.545,0.675,-6.474,0.0279,0.00617,0.00197,0.209,0.162,124.97,6HFbq7cewJ7rPiffV0ciil,267867
0.687,0.792,-4.023,0.0353,0.000802,0.0,0.2,0.864,133.962,3oL3XRtkP1WVbMxf7dtTdu,227333
0.209,0.417,-8.74,0.0338,0.164,0.00196,0.113,0.124,138.178,7LVHVU3tWfcxj5aiPFEW4Q,295533
0.503,0.699,-6.204,0.0284,0.0913,2.07e-05,0.173,0.36,86.047,22yDwXNiJlO7UOPud3q2fm,271003
0.663,0.852,-5.173,0.127,0.122,0.0,0.317,0.807,170.048,4kPj9bSq11ngSO3M4OX2fc,222402
0.636,0.771,-5.337,0.215,0.404,1.15e-06,0.0689,0.422,80.002,3PocQjgKV9KNY4IdC04FHJ,201867
0.353,0.257,-11.396,0.0424,0.24,1.34e-06,0.0852,0.1,184.085,2sQ8XbHuqohGcp6HMXnfqQ,233653
0.727,0.656,-6.951,0.0503,0.028,0.00508,0.131,0.316,86.018,1M3YlNZcSTvRzS7zrlw6B2,237493
0.445,0.721,-4.016,0.0471,0.0598,0.0,0.129,0.212,147.902,0VYCUWNFIYLIOQqu3bFzs0,229404
0.637,0.678,-3.798,0.266,0.209,0.0,0.156,0.254,84.039,561jH07mF1jHuk7KlaeF0s,250760
0.672,0.52,-7.747,0.0353,0.859,0.0,0.115,0.37,120.001,5O2P9iiztwhomNh8xkR9lJ,226600
0.573,0.581,-3.325,0.0276,0.148,0.0,0.128,0.188,103.82,4B3RmT3cGvh8By3WY9pbIx,221293
0.552,0.643,-7.36,0.0327,0.0364,0.74,0.105,0.212,120.012,7jqzZyJJLrpkRFYGpkqSK6,272800
0.523,0.713,-4.312,0.0876,0.436,0.0,0.106,0.35,158.047,0mvQHETM9iteQnMJVSE4UO,208707
0.321,0.416,-8.935,0.0343,0.266,3.02e-05,0.106,0.151,114.594,6JF5OEqj3bIEdoBTkHVACm,236427
0.406,0.482,-7.986,0.0267,0.118,0.000255,0.127,0.195,77.932,5lsHYb8VxfWC8sbh9shDNI,184506
0.638,0.892,-4.05,0.0349,0.00964,5.86e-06,0.141,0.575,92.712,2OXHF0zVr2TSqhpm80PS1P,252680
0.379,0.29,-8.485,0.051,0.952,0.00106,0.118,0.169,166.467,6k8kLJFmWkHaTbSLUhJ3H0,201080
0.585,0.776,-5.898,0.0459,0.0572,7.74e-06,0.3,0.427,77.987,5xEM5hIgJ1jjgcEBfpkt2F,244507
0.353,0.446,-6.044,0.0285,0.95,1.35e-05,0.132,0.211,155.476,2eF2x1BkgilhaZ2AipRY8j,250000
0.596,0.752,-4.904,0.07,0.785,0.000419,0.105,0.306,127.06,6ZixfeFT8V0Nle1rMZAekY,202169
0.184,0.871,-3.245,0.0661,0.00837,0.167,0.15,0.21,127.972,6FLNeNUhazLGqiScpmcmP5,221286
0.432,0.781,-4.038,0.0567,0.041,4.21e-06,0.0789,0.197,139.432,66hayvUbTotekKU3H4ta1f,250286
0.542,0.879,-1.427,0.0921,0.0523,0.0,0.171,0.118,159.888,2RpKh7kXSdO8NLrW9VQ46p,210000
0.64,0.635,-7.565,0.226,0.271,0.0,0.319,0.475,100.034,5masKPHeAOVNgxdLebIcK7,223187
0.66,0.586,-4.648,0.0356,0.0623,0.0,0.515,0.653,139.99,3iftD7fIFcjnh24O2NfvLI,211963
0.805,0.858,-3.067,0.105,0.194,7.89e-06,0.256,0.523,97.033,6HTJZ0TQJVMSKkUGzAOe2h,321649
0.474,0.537,-6.77,0.0649,0.0758,0.0,0.316,0.335,90.103,5LtNBCM2ve0SxP0dlRVvMu,207775
0.489,0.641,-7.011,0.032,0.00598,0.0201,0.122,0.587,108.901,6oJflQkp7lFXOQce4wPTAW,211885
0.704,0.634,-7.374,0.0428,0.393,3.17e-05,0.0952,0.411,113.927,1I8tHoNBFTuoJAlh4hfVVE,271640
0.621,0.838,-5.28,0.0342,0.0942,0.076,0.176,0.186,128.015,4kkXQDTjiLBgX4vlkLXhDW,243974
0.636,0.936,-4.01,0.047,0.118,0.00044,0.0645,0.686,84.135,0B1wjAs2UKxKw80zTfjJXU,243507
0.661,0.936,-3.832,0.0744,0.000959,1.45e-05,0.36,0.558,130.998,4yQmDtjax2Ye9wY8EPAO1x,249067
0.626,0.799,-6.612,0.046,0.000358,0.00155,0.36,0.369,98.992,0iOu4s8w3pE9vbpb1SHXsL,274213
0.894,0.678,-5.611,0.0523,0.00569,2.43e-06,0.317,0.844,105.024,0eH2eHURaXUP15D8gQlfjx,216333
0.876,0.631,-5.939,0.143,0.0208,0.0,0.062,0.509,102.992,7qPvYVyM7ZU7PHz5LTvRY6,217120
0.69,0.636,-6.028,0.0457,0.0203,0.0,0.147,0.799,96.002,7GCElX2eJA5t0AFWw3WzKn,204285
0.647,0.585,-6.123,0.0512,0.00314,0.0,0.165,0.353,131.934,4jbmgIyjGoXjY01XxatOx6,215672
0.719,0.804,-4.581,0.0355,0.0132,3.02e-06,0.139,0.605,119.999,55qBw1900pZKfXJ6Q9A2Lc,227760
0.678,0.918,-4.63,0.0355,0.000417,0.0,0.0744,0.769,130.028,1nZzRJbFvCEct3uzu04ZoL,216160
0.514,0.683,-5.099,0.0367,0.0749,2.64e-06,0.392,0.575,159.814,5JLv62qFIS1DR3zGEcApRt,220947
0.559,0.86,-4.04,0.05,0.0991,0.0,0.292,0.292,118.969,2VFMVOLcDNoknXL2ILhdpp,224507
0.634,0.848,-3.843,0.047,0.00237,0.0,0.0681,0.647,105.055,4bia7OWZPoswlzXCqESYrR,209520
0.6,0.938,-3.806,0.0821,0.0173,0.0,0.355,0.469,144.951,6z7fZRrQfOH3ZjWEkC4QhC,202973
0.563,0.671,-4.788,0.0373,0.0422,0.0,0.36,0.45,91.964,4SEZthmPtszZPaktPLRX6J,213413
0.572,0.913,-3.626,0.0425,0.018,0.0,0.293,0.724,79.986,5Lm8wha7kmEuqyjJ237HNM,261747
0.343,0.65,-4.624,0.0909,0.0299,0.0,0.646,0.315,170.697,5rXDTihGQ3TkYE3pmraAmH,238893
0.48,0.486,-5.754,0.0447,0.046,0.0,0.107,0.265,80.051,3rMsX63C0IZVnOT5LGYoTH,227533
0.546,0.649,-4.056,0.0324,0.143,1.55e-05,0.0894,0.298,99.05,3lBRNqXjPp2j3JMTCXDTNO,253747
0.664,0.758,-6.583,0.21,0.00238,0.0,0.0598,0.701,99.259,0TwBtDAWpkpM3srywFVOV5,235933
0.688,0.551,-5.496,0.031,0.0125,0.229,0.101,0.264,99.964,5t54WbqXtMwT5yF1nQSuKz,202533
0.735,0.767,-4.293,0.0453,0.107,0.0754,0.101,0.636,128.019,4HWOkaS6pRmNODWmS7EGvs,198067
0.682,0.927,-2.915,0.0479,0.0843,0.0,0.149,0.744,101.019,3TcL0dyCMyr0kyTTc4NLgI,195613
0.467,0.845,-6.134,0.0786,0.00122,0.0,0.115,0.651,179.949,3NsY06zuSGqMQvMiTiOH30,191760
0.571,0.805,-4.985,0.129,0.0106,0.0,0.0864,0.356,135.908,4buvG5Kmstm8UMjSgUrv2X,214853
0.556,0.832,-4.741,0.101,0.0313,0.0,0.151,0.303,109.778,3RXfzck5xB7KroeYZuJK8b,216173
0.729,0.868,-3.319,0.0609,0.00939,0.0,0.283,0.632,124.957,0yIywEquxORnu1dR0WYsdN,191573
0.61,0.906,-2.117,0.0648,0.00416,0.0,0.758,0.294,127.916,2cZrrQMjB63c0iIugYH9zS,231573
0.545,0.783,-4.261,0.0345,0.00489,0.0,0.132,0.551,174.084,1oew3nFNY3vMacJAsvry0S,193733
0.738,0.482,-8.917,0.0402,0.0266,0.621,0.106,0.352,93.457,27jdUE1EYDSXZqhjuNxLem,285014
0.645,0.878,-3.208,0.113,0.294,0.0,0.076,0.862,82.324,0S4RKPbRDA72tvKwVdXQqe,227027
0.645,0.606,-7.157,0.0301,0.00796,0.0,0.0751,0.369,126.008,0PRqWiyOFMHVee81mr1bp6,263178
0.654,0.734,-6.216,0.112,0.00314,0.000249,0.0802,0.241,126.995,4xTIknzHtjrqRQ1hlL2T8W,410897
0.631,0.927,-2.787,0.0332,0.199,0.119,0.148,0.465,123.962,0azC730Exh71aQlOt9Zj3y,222160
0.646,0.795,-3.293,0.0976,0.0319,0.0,0.267,0.796,89.99,63pQm5g0IXLckrv9X3KEyX,210960
0.747,0.716,-2.457,0.075,0.135,0.0,0.251,0.751,125.008,2EBCVPNAG46nbgs6jXPGvv,210627
0.711,0.7,-4.805,0.046,0.00498,0.000125,0.215,0.801,128.001,7EQGXaVSyEDsCWKmUcfpLk,211920
0.66,0.867,-4.285,0.116,0.11,0.0,0.0368,0.377,93.033,1QnvpPFP4Q3FHbDchqWiWy,180480
0.279,0.742,-6.46,0.0898,0.000185,0.0,0.593,0.328,189.868,2bL2gyO6kBdLkNSkxXNh6x,231013
0.606,0.883,-3.243,0.0423,0.00872,0.0,0.0698,0.608,128.053,5pmL3RzOy3IvGFaSDi4hZL,244907
0.505,0.71,-3.015,0.0321,0.19,0.00025,0.269,0.428,89.938,5qaEfEh1AtSdrdrByCP7qR,177507
0.706,0.751,-6.323,0.0708,0.173,0.0,0.168,0.195,91.031,4E5P1XyAFtrjpiIxkydly4,182307
0.608,0.86,-5.324,0.0554,0.0991,0.0,0.262,0.437,127.075,1NpW5kyvO4XrNJ3rnfcNy3,232947
0.743,0.752,-4.813,0.0414,0.0188,0.0,0.287,0.545,110.015,1XGmzt0PVuFgQYYnV2It7A,231173
0.729,0.675,-6.003,0.0312,0.175,1.58e-06,0.55,0.779,119.968,1fidCEsYlaVE3pHwKCvpFZ,245867
0.671,0.939,-3.206,0.161,0.191,0.0,0.298,0.53,129.024,4QNpBfC0zvjKqPJcyqBy9W,252307
0.596,0.856,-3.556,0.0346,0.0211,0.0178,0.141,0.743,127.949,6YUTL4dYpB9xZO5qExPf05,222533
0.755,0.837,-2.718,0.142,0.0991,0.0,0.289,0.714,120.028,0HPD5WQqrq7wPWR7P7Dw1i,199693
0.706,0.89,-4.444,0.0688,0.0588,0.00286,0.306,0.684,128.011,2LEF1A8DOZ9wRYikWgVlZ8,248133
0.716,0.821,-3.435,0.0314,0.0558,0.0,0.0844,0.618,92.997,6cpk00i5TxCqSeqNi2HuIe,219547
0.574,0.512,-6.664,0.0503,0.234,0.0,0.0946,0.512,76.899,4rHZZAmHpZrA3iH5zx8frV,484147
0.728,0.794,-3.992,0.0635,0.148,0.0,0.0688,0.523,112.071,0acDCSJB8QAljyogmGJtnJ,194360
0.757,0.884,-5.488,0.0404,0.00795,5.87e-05,0.0973,0.398,120.012,7KxhSJOYiqCDclXDBNlFSZ,217907
0.697,0.695,-6.631,0.112,0.161,0.0,0.221,0.588,123.001,7JGoiIouGqreRXOrHFAIyr,230253
0.72,0.672,-6.852,0.0551,0.009,0.0,0.232,0.705,124.986,3GpbwCm3YxiWDvy29Uo3vP,204640
0.59,0.842,-4.491,0.0372,0.0114,0.0,0.322,0.783,138.026,1VMW5hTQQ0C0pt19cc6Vi7,232400
0.703,0.81,-4.874,0.0424,0.000315,0.0,0.216,0.726,102.978,0RZyUsKfiC7MtiGKatCtGc,216200
0.432,0.725,-4.862,0.0431,0.00273,0.0,0.208,0.353,128.902,009ImBOrIUlWgla8U05RAC,228879
0.696,0.546,-6.55,0.0414,0.00379,3.8e-06,0.332,0.787,130.002,5cCAZS9VhLGEDV4NCfieeg,210267
0.648,0.722,-4.813,0.0427,0.0103,0.0,0.24,0.389,132.973,7Dyq1bhhjknLKEGg4k5NLr,228827
0.696,0.734,-5.294,0.0298,0.0485,0.0,0.183,0.711,107.987,6T689Jvh5KrSXyaPtUWZtQ,225080
0.648,0.664,-6.617,0.164,0.25,1.18e-06,0.33,0.484,127.917,0awvRwer2ByXjyDSON60Q3,228413
0.789,0.716,-4.241,0.0432,0.129,1.07e-05,0.069,0.611,125.906,0AH6WMe3OlAlUb5miXt2FQ,235493
0.692,0.786,-2.959,0.069,0.23,0.0,0.0797,0.583,100.025,5FTCKvxzqy72ceS4Ujux4N,263173
0.705,0.783,-6.127,0.0459,0.116,0.0,0.322,0.902,113.024,1xLyXQzNEgVzNxaocJLLCF,193758
0.795,0.8,-5.599,0.198,0.0261,0.0,0.167,0.917,128.052,32tCXq6ooMJSsi2m0v8xxG,208097
0.789,0.916,-3.262,0.249,0.0135,8.09e-06,0.077,0.658,127.956,1HOlb9rdNOmy9b1Fakicjo,183750
0.654,0.83,-4.801,0.0366,0.000629,1.13e-06,0.121,0.548,124.989,5L2l7mI8J1USMzhsmdjat9,262200
0.449,0.585,-6.761,0.0268,0.0509,8.75e-05,0.0833,0.212,139.631,6nek1Nin9q48AVZcWs9e9D,278719
0.747,0.83,-5.426,0.0899,0.0214,0.00024,0.0639,0.64,123.988,1kxyZ2SpflM1ogD0B5hgfX,223203
0.82,0.63,-6.926,0.0413,0.00963,8.91e-05,0.144,0.76,115.054,3Uum6BJBgb7Fp3uXmlTFuC,163987
0.722,0.821,-3.856,0.165,0.073,0.0,0.631,0.721,127.944,2OsEJFTfzfjG4oC92cuP2c,210293
0.555,0.772,-5.007,0.0523,0.315,0.0,0.105,0.346,86.921,5lF0pHbsJ0QqyIrLweHJPW,231213
0.699,0.812,-5.772,0.135,0.00461,0.0161,0.397,0.749,127.916,1dMcjMqMEUP7ST0Dpcoice,217270
0.534,0.991,-4.594,0.0462,0.00352,0.545,0.86,0.734,141.973,7LLQiZoh3UWNKneVgymmov,206703
0.733,0.913,-3.981,0.22,0.0111,0.0,0.0501,0.641,105.016,1L76HxtZkpUx00RiNJ5UCf,214973
0.709,0.996,-2.725,0.044,0.014,0.775,0.0842,0.644,127.989,4tnwr1Z0YTGCT8PohX0pKg,153880
0.636,0.82,-3.655,0.0908,0.224,1.81e-05,0.0971,0.399,127.082,5NV1YBwNb428RAmXRwt3ve,204094
0.464,0.98,-6.399,0.0444,0.00185,0.954,0.23,0.46,128.0,3Se7l1755cRnZjHXTL2B3k,164000
0.676,0.885,-2.946,0.0658,0.00425,0.861,0.0519,0.185,128.04,4OpPtBlAU2ayk7rS0SyxlM,277500
0.547,0.746,-4.457,0.0406,0.0111,0.000249,0.0587,0.111,127.988,3QpwpBfbqOjRXt2vgJvnOq,225117
0.563,0.963,-3.55,0.0403,0.00154,0.0,0.0735,0.492,127.934,2H0lhl8q7nZ1N88FF6XCX5,171998
0.635,0.827,-7.541,0.0583,0.211,0.00719,0.0947,0.272,149.974,2KgCPRTAECwNbJG1uYdfjl,197962
0.664,0.714,-6.645,0.111,0.0353,8.42e-06,0.0843,0.71,101.969,0vbtURX4qv1l7besfwmnD8,197933
0.912,0.827,-2.19,0.0467,0.178,0.0,0.116,0.939,114.024,6jpvLQ9gBsCIsfjdv2qdiy,204879
0.659,0.893,-4.688,0.174,0.00199,0.0,0.021,0.92,159.964,3lMptolbiExnExS1Xh3e5m,184013
0.723,0.818,-4.588,0.0705,0.0802,0.0,0.0727,0.58,95.004,3JEjxSwF7TQOIER3n9WfNZ,201520
0.883,0.817,-5.414,0.235,0.601,0.00449,0.11,0.595,128.078,5MhsZlmKJG6X5kTHkdwC4B,166849
0.614,0.972,-3.927,0.088,0.00125,0.0186,0.328,0.411,127.966,6eIacmhkE82vZlMDnGS7aP,170625
0.645,0.832,-5.595,0.0294,0.00106,0.00264,0.199,0.375,112.028,1EavLSmwRWtmkKEmlCfFzT,188371
0.616,0.869,-3.911,0.0327,0.0283,0.0,0.064,0.473,127.966,6ebkx7Q5tTxrCxKq4GYj0Y,234560
